#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
DDX51	UTP15	9606.ENSP00000380495	9606.ENSP00000296792	0	0	0	0	0.827	0.093	0	0.062	0.840
DDX51	RRP1B	9606.ENSP00000380495	9606.ENSP00000339145	0	0	0	0	0.640	0.151	0	0.139	0.714
DDX51	RRP15	9606.ENSP00000380495	9606.ENSP00000355899	0	0	0	0	0.815	0.160	0	0.101	0.848
DDX51	DKC1	9606.ENSP00000380495	9606.ENSP00000358563	0.051	0	0	0	0.646	0.153	0	0.065	0.699
DDX51	PAK1IP1	9606.ENSP00000380495	9606.ENSP00000368887	0	0	0	0	0.734	0.117	0	0.057	0.760
DDX51	RCL1	9606.ENSP00000380495	9606.ENSP00000371169	0	0	0	0	0.373	0	0	0.694	0.800
DDX51	NLE1	9606.ENSP00000380495	9606.ENSP00000413572	0	0	0	0	0.652	0.175	0	0.236	0.761
DDX51	WDR43	9606.ENSP00000380495	9606.ENSP00000384302	0	0	0	0	0.850	0.152	0	0	0.868
DGAT2	SCD5	9606.ENSP00000228027	9606.ENSP00000316329	0	0	0	0	0.051	0.110	0	0.515	0.554
DGAT2	LPL	9606.ENSP00000228027	9606.ENSP00000309757	0	0	0	0	0.056	0	0	0.617	0.623
DGAT2	DGKH	9606.ENSP00000228027	9606.ENSP00000337572	0	0	0	0	0	0	0.650	0.213	0.713
DGAT2	DGKA	9606.ENSP00000228027	9606.ENSP00000328405	0	0	0	0	0	0	0.650	0.232	0.719
DGKA	LPL	9606.ENSP00000328405	9606.ENSP00000309757	0	0	0	0	0.063	0	0.650	0	0.658
DGKA	RASGRP1	9606.ENSP00000328405	9606.ENSP00000310244	0	0	0	0	0.056	0	0	0.629	0.634
DGKA	FAM214B	9606.ENSP00000328405	9606.ENSP00000367823	0	0	0	0	0.064	0	0	0.594	0.603
DGKH	ZNF804A	9606.ENSP00000337572	9606.ENSP00000303252	0	0	0	0	0	0	0	0.458	0.457
DGKH	LPL	9606.ENSP00000337572	9606.ENSP00000309757	0	0	0	0	0	0	0.650	0.081	0.664
DGKH	RGS4	9606.ENSP00000337572	9606.ENSP00000397181	0	0	0	0	0	0	0	0.564	0.564
DGKH	NAA16	9606.ENSP00000337572	9606.ENSP00000368716	0	0	0	0	0.077	0	0	0.635	0.649
DICER1	POU5F1	9606.ENSP00000437256	9606.ENSP00000259915	0	0	0	0	0	0	0	0.494	0.494
DICER1	ERBB2	9606.ENSP00000437256	9606.ENSP00000269571	0	0	0	0	0	0	0	0.420	0.420
DICER1	IGF2BP1	9606.ENSP00000437256	9606.ENSP00000290341	0	0	0	0	0.073	0.332	0	0.326	0.546
DICER1	SUZ12	9606.ENSP00000437256	9606.ENSP00000316578	0	0	0	0	0.065	0	0	0.637	0.647
DICER1	EHMT2	9606.ENSP00000437256	9606.ENSP00000364678	0	0	0	0	0.073	0.213	0	0.560	0.651
DICER1	POP1	9606.ENSP00000437256	9606.ENSP00000385787	0	0	0	0	0.074	0.218	0.900	0.055	0.922
DICER1	PNPT1	9606.ENSP00000437256	9606.ENSP00000400646	0.132	0	0	0	0.062	0	0	0.370	0.443
DICER1	HDAC9	9606.ENSP00000437256	9606.ENSP00000408617	0	0	0	0	0.066	0.213	0	0.374	0.500
DICER1	SLC1A5	9606.ENSP00000437256	9606.ENSP00000444408	0	0	0	0	0	0	0	0.607	0.607
DIRAS3	FLT1	9606.ENSP00000360020	9606.ENSP00000282397	0	0	0	0	0	0.102	0	0.397	0.435
DIRAS3	SLC38A4	9606.ENSP00000360020	9606.ENSP00000389843	0	0	0	0	0	0.057	0	0.442	0.451
DKC1	GAR1	9606.ENSP00000358563	9606.ENSP00000226796	0	0	0	0	0.856	0.991	0.900	0.941	0.999
DKC1	TERF2	9606.ENSP00000358563	9606.ENSP00000254942	0	0	0	0	0.057	0.270	0.600	0.600	0.875
DKC1	POU5F1	9606.ENSP00000358563	9606.ENSP00000259915	0	0	0	0	0.062	0	0	0.456	0.469
DKC1	IPO5	9606.ENSP00000358563	9606.ENSP00000261574	0	0	0	0	0.765	0	0	0.088	0.776
DKC1	METTL2B	9606.ENSP00000358563	9606.ENSP00000262432	0	0	0	0	0.427	0	0	0.188	0.514
DKC1	TEP1	9606.ENSP00000358563	9606.ENSP00000262715	0	0	0	0	0.064	0	0.900	0.409	0.939
DKC1	UTP15	9606.ENSP00000358563	9606.ENSP00000296792	0	0	0	0	0.829	0	0	0.326	0.880
DKC1	SLC24A3	9606.ENSP00000358563	9606.ENSP00000333519	0	0	0	0	0	0	0	0.547	0.547
DKC1	RRP1B	9606.ENSP00000358563	9606.ENSP00000339145	0	0	0	0	0.802	0.270	0	0.082	0.856
DKC1	RRP15	9606.ENSP00000358563	9606.ENSP00000355899	0	0	0	0	0.674	0	0	0.044	0.675
DKC1	EIF1AX	9606.ENSP00000358563	9606.ENSP00000368927	0	0	0	0	0.229	0	0	0.269	0.412
DKC1	POLI	9606.ENSP00000358563	9606.ENSP00000462664	0	0	0	0	0	0	0	0.446	0.446
DKC1	YARS	9606.ENSP00000358563	9606.ENSP00000362576	0.315	0	0	0	0.167	0	0	0.113	0.449
DKC1	PAK1IP1	9606.ENSP00000358563	9606.ENSP00000368887	0	0	0	0	0.529	0.133	0	0	0.574
DKC1	DNAJC21	9606.ENSP00000358563	9606.ENSP00000371451	0.051	0	0	0	0.453	0.148	0	0.218	0.608
DKC1	RCL1	9606.ENSP00000358563	9606.ENSP00000371169	0	0	0	0	0.249	0	0	0.615	0.699
DKC1	POP1	9606.ENSP00000358563	9606.ENSP00000385787	0	0	0	0	0.112	0	0.720	0.046	0.742
DKC1	NLE1	9606.ENSP00000358563	9606.ENSP00000413572	0	0	0	0	0.826	0	0	0.046	0.827
DKC1	WDR43	9606.ENSP00000358563	9606.ENSP00000384302	0	0	0	0	0.874	0.056	0	0.444	0.928
DLG4	RAB3A	9606.ENSP00000382428	9606.ENSP00000222256	0	0	0	0	0.231	0.141	0	0.418	0.582
DLG4	KIF17	9606.ENSP00000382428	9606.ENSP00000247986	0	0	0	0	0.097	0.104	0.650	0.445	0.822
DLG4	SNAP25	9606.ENSP00000382428	9606.ENSP00000254976	0	0	0	0	0.212	0.061	0	0.776	0.820
DLG4	SLC1A1	9606.ENSP00000382428	9606.ENSP00000262352	0	0	0	0	0.062	0.334	0	0.302	0.526
DLG4	ERBB2	9606.ENSP00000382428	9606.ENSP00000269571	0	0	0	0	0	0.282	0	0.459	0.595
DLG4	GRIA4	9606.ENSP00000382428	9606.ENSP00000282499	0	0	0	0	0.098	0.376	0.900	0.661	0.978
DLG4	FZD2	9606.ENSP00000382428	9606.ENSP00000323901	0	0	0	0	0	0.243	0	0.489	0.597
DLG4	INA	9606.ENSP00000382428	9606.ENSP00000358865	0	0	0	0	0.132	0.082	0	0.404	0.484
DLG4	ZFYVE1	9606.ENSP00000382428	9606.ENSP00000450742	0	0	0	0	0.058	0.076	0	0.404	0.435
DLG4	SYN2	9606.ENSP00000382428	9606.ENSP00000480050	0	0	0	0	0.173	0.061	0	0.561	0.630
DLG4	SIPA1L1	9606.ENSP00000382428	9606.ENSP00000450832	0	0	0	0	0.062	0.681	0.600	0.458	0.926
DLG4	GRIA1	9606.ENSP00000382428	9606.ENSP00000428994	0	0	0	0	0.121	0.369	0.900	0.974	0.998
DNAJC21	NLE1	9606.ENSP00000371451	9606.ENSP00000413572	0	0	0	0	0.098	0	0	0.423	0.457
DPH1	DPH2	9606.ENSP00000263083	9606.ENSP00000255108	0	0	0	0.618	0.148	0.989	0.800	0.990	0.998
DPH1	SNX24	9606.ENSP00000263083	9606.ENSP00000261369	0	0	0	0	0	0	0	0.443	0.443
DPH1	IPO5	9606.ENSP00000263083	9606.ENSP00000261574	0	0	0	0	0.070	0	0	0.580	0.593
DPH2	SNX24	9606.ENSP00000255108	9606.ENSP00000261369	0	0	0	0	0	0	0	0.521	0.521
DSP	PNN	9606.ENSP00000369129	9606.ENSP00000216832	0	0	0	0	0	0	0	0.537	0.537
DSP	KRT19	9606.ENSP00000369129	9606.ENSP00000355124	0	0	0	0	0.347	0.058	0	0.345	0.562
DSP	TLN2	9606.ENSP00000369129	9606.ENSP00000453508	0	0	0	0	0.082	0.102	0	0.466	0.521
DTD2	YARS	9606.ENSP00000312224	9606.ENSP00000362576	0.322	0	0	0	0.064	0	0	0.581	0.711
DYNC1H1	KIF17	9606.ENSP00000348965	9606.ENSP00000247986	0	0	0	0	0	0.247	0	0.396	0.525
DYNC1H1	RTTN	9606.ENSP00000348965	9606.ENSP00000255674	0	0	0	0	0.046	0	0	0.480	0.483
DYNC1H1	TUBA1A	9606.ENSP00000348965	9606.ENSP00000301071	0	0	0	0	0.062	0.868	0.600	0.610	0.978
DYNC1H1	YARS	9606.ENSP00000348965	9606.ENSP00000362576	0	0	0	0	0	0.642	0	0.260	0.723
EDEM2	MNS1	9606.ENSP00000363616	9606.ENSP00000260453	0	0	0	0	0	0	0	0.493	0.493
EDEM2	NDRG3	9606.ENSP00000363616	9606.ENSP00000345292	0	0	0	0	0.052	0	0	0.664	0.668
EDIL3	F2RL2	9606.ENSP00000296591	9606.ENSP00000296641	0	0	0	0	0	0	0	0.400	0.400
EHMT2	SMARCC1	9606.ENSP00000364678	9606.ENSP00000254480	0	0	0	0	0.067	0.062	0	0.466	0.493
EHMT2	POU5F1	9606.ENSP00000364678	9606.ENSP00000259915	0	0	0	0	0	0.284	0	0.548	0.662
EHMT2	PRDM16	9606.ENSP00000364678	9606.ENSP00000270722	0	0	0	0	0.052	0.182	0	0.310	0.418
EHMT2	HIST1H2BD	9606.ENSP00000364678	9606.ENSP00000289316	0	0	0	0	0	0.133	0.900	0.060	0.911
EHMT2	SUV420H1	9606.ENSP00000364678	9606.ENSP00000305899	0	0	0	0	0.064	0	0	0.677	0.685
EHMT2	SUZ12	9606.ENSP00000364678	9606.ENSP00000316578	0	0	0	0	0.063	0.249	0	0.623	0.711
EHMT2	HIST1H2BK	9606.ENSP00000364678	9606.ENSP00000349430	0	0	0	0	0	0.133	0.900	0.072	0.912
EHMT2	RBBP4	9606.ENSP00000364678	9606.ENSP00000362592	0	0	0	0	0.062	0.212	0.600	0.387	0.794
EHMT2	MED12	9606.ENSP00000364678	9606.ENSP00000363193	0	0	0	0	0.107	0.270	0	0.750	0.823
EHMT2	SCN2A	9606.ENSP00000364678	9606.ENSP00000364586	0	0	0	0	0	0	0	0.415	0.414
EHMT2	PHF21A	9606.ENSP00000364678	9606.ENSP00000398824	0	0	0	0	0.062	0.153	0	0.389	0.472
EHMT2	POLI	9606.ENSP00000364678	9606.ENSP00000462664	0	0	0	0	0.062	0.105	0	0.438	0.487
EHMT2	HIST1H3E	9606.ENSP00000364678	9606.ENSP00000482271	0	0	0	0	0.049	0.262	0	0.380	0.527
EHMT2	HDAC9	9606.ENSP00000364678	9606.ENSP00000408617	0.044	0	0	0	0.085	0.170	0	0.480	0.572
EHMT2	HIST1H4H	9606.ENSP00000364678	9606.ENSP00000366956	0	0	0	0	0.049	0.172	0	0.579	0.639
EHMT2	HIST1H2AC	9606.ENSP00000364678	9606.ENSP00000367022	0	0	0	0	0	0.146	0.900	0.210	0.926
EIF1AX	EIF5	9606.ENSP00000368927	9606.ENSP00000216554	0.219	0	0	0	0.193	0.798	0	0.771	0.967
EIF1AX	UTP15	9606.ENSP00000368927	9606.ENSP00000296792	0	0	0	0	0.063	0.788	0	0.208	0.829
EIF1AX	YARS	9606.ENSP00000368927	9606.ENSP00000362576	0.336	0	0	0	0.086	0	0	0.449	0.636
EIF1AX	SPON2	9606.ENSP00000368927	9606.ENSP00000483599	0	0	0	0	0	0	0	0.580	0.580
EIF1AX	TXLNG	9606.ENSP00000368927	9606.ENSP00000369465	0	0	0	0	0.250	0	0	0.606	0.691
EIF1AX	WDR43	9606.ENSP00000368927	9606.ENSP00000384302	0	0	0	0	0.213	0.788	0	0.189	0.852
EIF5	PRPF38A	9606.ENSP00000216554	9606.ENSP00000257181	0	0	0	0	0.069	0	0	0.435	0.452
EIF5	YARS	9606.ENSP00000216554	9606.ENSP00000362576	0.153	0	0	0	0.180	0	0	0.432	0.571
ENDOD1	WDR1	9606.ENSP00000278505	9606.ENSP00000427687	0	0	0	0	0	0	0.900	0	0.900
ENDOD1	TLN1	9606.ENSP00000278505	9606.ENSP00000316029	0	0	0	0	0	0	0.900	0.101	0.906
ENSP00000483732	TNFRSF13C	9606.ENSP00000483732	9606.ENSP00000291232	0	0	0	0	0.089	0	0	0.458	0.485
EPC1	HIST1H4H	9606.ENSP00000263062	9606.ENSP00000366956	0	0	0	0	0.049	0.179	0	0.483	0.561
EPC1	RBBP4	9606.ENSP00000263062	9606.ENSP00000362592	0	0	0	0	0	0	0.600	0	0.600
EPC1	MYCL	9606.ENSP00000263062	9606.ENSP00000380494	0	0	0	0	0	0.681	0	0	0.681
EPC1	SUZ12	9606.ENSP00000263062	9606.ENSP00000316578	0	0	0	0	0.127	0	0.600	0.185	0.690
EPC1	HIST1H2AC	9606.ENSP00000263062	9606.ENSP00000367022	0	0	0	0	0	0.162	0.900	0.101	0.918
ERBB2	POU5F1	9606.ENSP00000269571	9606.ENSP00000259915	0	0	0	0	0.063	0.104	0	0.466	0.512
ERBB2	NOTCH3	9606.ENSP00000269571	9606.ENSP00000263388	0	0	0	0	0.107	0.229	0	0.542	0.657
ERBB2	FLT1	9606.ENSP00000269571	9606.ENSP00000282397	0	0	0	0.558	0.054	0.356	0	0.660	0.545
ERBB2	SEMA4D	9606.ENSP00000269571	9606.ENSP00000416523	0	0	0	0	0	0	0.600	0.375	0.739
ERBB2	KRT19	9606.ENSP00000269571	9606.ENSP00000355124	0	0	0	0	0.164	0	0	0.784	0.811
ERBB2	PDGFB	9606.ENSP00000269571	9606.ENSP00000330382	0	0	0	0	0	0.244	0.600	0.432	0.813
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0.058	0.800	0.395	0.876
ERBB2	MATK	9606.ENSP00000269571	9606.ENSP00000378485	0	0	0	0.694	0	0.702	0.600	0.757	0.904
EXTL1	XYLT2	9606.ENSP00000363398	9606.ENSP00000017003	0	0	0	0	0	0	0	0.536	0.536
EXTL1	PDIK1L	9606.ENSP00000363398	9606.ENSP00000363389	0	0	0	0	0	0	0	0.484	0.484
F2RL2	ZNF202	9606.ENSP00000296641	9606.ENSP00000337724	0	0	0	0	0	0	0	0.461	0.461
F2RL2	GP1BA	9606.ENSP00000296641	9606.ENSP00000329380	0	0	0	0	0	0	0	0.508	0.508
F2RL2	TMEM176B	9606.ENSP00000296641	9606.ENSP00000410269	0	0	0	0	0	0	0	0.570	0.570
FAM131A	GRAMD1A	9606.ENSP00000373360	9606.ENSP00000441032	0	0	0	0	0	0	0	0.517	0.517
FAM171B	FAM189A1	9606.ENSP00000304108	9606.ENSP00000261275	0	0	0	0	0.097	0	0	0.574	0.599
FAM214B	SULF1	9606.ENSP00000367823	9606.ENSP00000260128	0	0	0	0	0	0	0	0.486	0.486
FBXL2	SCARB1	9606.ENSP00000417601	9606.ENSP00000261693	0	0	0	0	0.062	0	0	0.411	0.423
FBXL2	FBXO45	9606.ENSP00000417601	9606.ENSP00000310332	0	0	0	0	0.052	0	0	0.509	0.514
FBXO18	SHPRH	9606.ENSP00000369335	9606.ENSP00000356475	0.068	0	0	0	0.064	0.216	0	0.539	0.643
FBXO18	SF1	9606.ENSP00000369335	9606.ENSP00000366604	0	0	0	0	0	0	0	0.536	0.536
FBXO18	MEIOB	9606.ENSP00000369335	9606.ENSP00000390778	0	0	0	0	0.064	0.244	0	0.303	0.463
FBXO45	NMNAT2	9606.ENSP00000310332	9606.ENSP00000287713	0	0	0	0	0	0.270	0	0.827	0.869
FBXO45	SCD5	9606.ENSP00000310332	9606.ENSP00000316329	0	0	0	0	0	0	0	0.447	0.447
FBXO45	RNF168	9606.ENSP00000310332	9606.ENSP00000320898	0	0	0	0	0.078	0	0	0.693	0.705
FLI1	TEP1	9606.ENSP00000433488	9606.ENSP00000262715	0	0	0	0	0	0.056	0	0.439	0.447
FLI1	HIST1H2BD	9606.ENSP00000433488	9606.ENSP00000289316	0	0	0	0	0	0	0.650	0	0.650
FLI1	HIST1H2BK	9606.ENSP00000433488	9606.ENSP00000349430	0	0	0	0	0	0	0.650	0	0.650
FLI1	HIST1H2AC	9606.ENSP00000433488	9606.ENSP00000367022	0	0	0	0	0	0	0.650	0	0.650
FLT1	NOTCH3	9606.ENSP00000282397	9606.ENSP00000263388	0	0	0	0	0.062	0.056	0	0.385	0.408
FLT1	MCAM	9606.ENSP00000282397	9606.ENSP00000264036	0	0	0	0	0.083	0	0	0.454	0.478
FLT1	SEMA4D	9606.ENSP00000282397	9606.ENSP00000416523	0	0	0	0	0	0	0	0.459	0.459
FLT1	PIK3CD	9606.ENSP00000282397	9606.ENSP00000366563	0	0	0	0	0.062	0.306	0.600	0.156	0.750
FLT1	PDGFB	9606.ENSP00000282397	9606.ENSP00000330382	0	0	0	0	0.062	0.345	0.600	0.773	0.936
FLYWCH1	RRP1B	9606.ENSP00000399938	9606.ENSP00000339145	0	0	0	0	0	0	0	0.446	0.446
FLYWCH1	TRMT13	9606.ENSP00000399938	9606.ENSP00000359160	0	0	0	0	0	0	0	0.581	0.581
FOXL1	KRT19	9606.ENSP00000326272	9606.ENSP00000355124	0	0	0	0	0.076	0	0	0.438	0.458
FOXL1	GLI3	9606.ENSP00000326272	9606.ENSP00000379258	0	0	0	0	0.069	0.078	0	0.538	0.568
GAR1	UTP15	9606.ENSP00000226796	9606.ENSP00000296792	0	0	0	0	0.243	0	0	0.299	0.447
GAR1	RRP1B	9606.ENSP00000226796	9606.ENSP00000339145	0	0	0	0	0.197	0	0	0.451	0.541
GAR1	NLE1	9606.ENSP00000226796	9606.ENSP00000413572	0	0	0	0	0.203	0	0	0.509	0.592
GAR1	GEMIN5	9606.ENSP00000226796	9606.ENSP00000285873	0	0	0	0	0.069	0.427	0	0.398	0.650
GAR1	WDR43	9606.ENSP00000226796	9606.ENSP00000384302	0	0	0	0	0.468	0.386	0	0.244	0.731
GAR1	TERF2	9606.ENSP00000226796	9606.ENSP00000254942	0	0	0	0	0	0	0.600	0.367	0.736
GAR1	POP1	9606.ENSP00000226796	9606.ENSP00000385787	0	0	0	0	0.115	0	0.720	0.133	0.766
GAR1	RRP15	9606.ENSP00000226796	9606.ENSP00000355899	0	0	0	0	0.351	0.785	0	0	0.854
GAR1	TEP1	9606.ENSP00000226796	9606.ENSP00000262715	0	0	0	0	0.062	0	0.900	0	0.902
GBF1	KDELR3	9606.ENSP00000359000	9606.ENSP00000386918	0	0	0	0	0.086	0.141	0.600	0.138	0.693
GBP3	IFIT2	9606.ENSP00000359512	9606.ENSP00000360891	0	0	0	0	0.171	0	0	0.436	0.513
GEMIN5	RRP1B	9606.ENSP00000285873	9606.ENSP00000339145	0	0	0	0	0.129	0.270	0	0.157	0.417
GEMIN5	IGF2BP1	9606.ENSP00000285873	9606.ENSP00000290341	0	0	0	0	0.062	0	0	0.611	0.619
GEMIN5	SEH1L	9606.ENSP00000285873	9606.ENSP00000382779	0	0	0	0	0.062	0	0.900	0	0.902
GJC1	TBX3	9606.ENSP00000411528	9606.ENSP00000257566	0	0	0	0	0.053	0	0	0.480	0.486
GLI3	TBX3	9606.ENSP00000379258	9606.ENSP00000257566	0	0	0	0	0.076	0.139	0	0.536	0.599
GLI3	POU5F1	9606.ENSP00000379258	9606.ENSP00000259915	0	0	0	0	0.051	0.149	0	0.345	0.425
GLI3	SUFU	9606.ENSP00000379258	9606.ENSP00000358918	0	0	0	0	0.049	0.959	0.900	0.992	0.999
GLI3	RBBP4	9606.ENSP00000379258	9606.ENSP00000362592	0	0	0	0	0	0.135	0.900	0.146	0.919
GLI3	MED12	9606.ENSP00000379258	9606.ENSP00000363193	0	0	0	0	0	0.358	0	0.515	0.675
GLRX	TUBA1A	9606.ENSP00000369314	9606.ENSP00000301071	0	0	0	0	0.051	0	0	0.498	0.503
GLRX	IBA57	9606.ENSP00000369314	9606.ENSP00000355672	0	0	0	0	0.062	0	0	0.486	0.497
GOLGA8A	LPCAT4	9606.ENSP00000352111	9606.ENSP00000317300	0	0	0	0	0.063	0	0	0.391	0.404
GP1BA	HIST1H2BD	9606.ENSP00000329380	9606.ENSP00000289316	0	0	0	0	0	0.056	0.900	0	0.901
GP1BA	PIK3CD	9606.ENSP00000329380	9606.ENSP00000366563	0	0	0	0	0.065	0.056	0.600	0	0.616
GP1BA	HIST1H2BK	9606.ENSP00000329380	9606.ENSP00000349430	0	0	0	0	0	0.056	0.900	0	0.901
GP1BA	HIST1H2AC	9606.ENSP00000329380	9606.ENSP00000367022	0	0	0	0	0	0.058	0.900	0.057	0.903
GRAMD1A	OSBPL5	9606.ENSP00000441032	9606.ENSP00000263650	0	0	0	0	0.064	0	0	0.475	0.488
GRIA1	RAB3A	9606.ENSP00000428994	9606.ENSP00000222256	0	0	0	0	0.148	0.056	0	0.330	0.415
GRIA1	KIF17	9606.ENSP00000428994	9606.ENSP00000247986	0	0	0	0	0.062	0.063	0	0.512	0.534
GRIA1	SNAP25	9606.ENSP00000428994	9606.ENSP00000254976	0	0	0	0	0.307	0.056	0	0.618	0.728
GRIA1	SLC1A1	9606.ENSP00000428994	9606.ENSP00000262352	0	0	0	0	0.084	0.078	0	0.588	0.622
GRIA1	GRIA4	9606.ENSP00000428994	9606.ENSP00000282499	0	0	0	0.970	0.207	0.334	0.720	0.990	0.844
GRIA1	INA	9606.ENSP00000428994	9606.ENSP00000358865	0	0	0	0	0.159	0.136	0	0.499	0.604
GRIA1	SCN2A	9606.ENSP00000428994	9606.ENSP00000364586	0	0	0	0	0.265	0.057	0	0.306	0.478
GRIA1	SYN2	9606.ENSP00000428994	9606.ENSP00000480050	0	0	0	0	0.163	0.076	0	0.449	0.537
GRIA4	SNAP25	9606.ENSP00000282499	9606.ENSP00000254976	0	0	0	0	0.246	0.056	0	0.335	0.486
GRIA4	SLC1A1	9606.ENSP00000282499	9606.ENSP00000262352	0	0	0	0	0.063	0.078	0	0.379	0.417
GRIA4	SCN2A	9606.ENSP00000282499	9606.ENSP00000364586	0	0	0	0	0.202	0.057	0	0.282	0.412
GRID1	PRDM16	9606.ENSP00000330148	9606.ENSP00000270722	0	0	0	0	0.063	0.056	0	0.461	0.482
GRID1	SCD5	9606.ENSP00000330148	9606.ENSP00000316329	0	0	0	0	0.112	0	0	0.375	0.421
GRPEL2	SUV420H1	9606.ENSP00000329558	9606.ENSP00000305899	0	0	0	0	0.062	0.524	0	0	0.534
GRPEL2	IBA57	9606.ENSP00000329558	9606.ENSP00000355672	0	0	0	0	0.049	0	0	0.463	0.467
GRPEL2	YARS	9606.ENSP00000329558	9606.ENSP00000362576	0	0	0	0	0.234	0	0	0.362	0.490
GRPEL2	NIT1	9606.ENSP00000329558	9606.ENSP00000356988	0.067	0	0	0	0	0.698	0	0.048	0.708
GTF2A1L	POLR2D	9606.ENSP00000384597	9606.ENSP00000272645	0	0	0	0	0.062	0.385	0	0.107	0.439
GTF2A1L	TAF7L	9606.ENSP00000384597	9606.ENSP00000361998	0	0	0	0	0.062	0.057	0	0.414	0.436
GUCA1B	TTLL11	9606.ENSP00000230361	9606.ENSP00000321346	0	0	0	0	0.083	0	0	0.641	0.657
HDAC9	HIST1H2BD	9606.ENSP00000408617	9606.ENSP00000289316	0	0	0	0	0.062	0.149	0.600	0.063	0.660
HDAC9	HIST1H2BK	9606.ENSP00000408617	9606.ENSP00000349430	0	0	0	0	0.062	0.149	0.600	0.065	0.661
HDAC9	RBBP4	9606.ENSP00000408617	9606.ENSP00000362592	0	0	0	0	0.088	0.249	0	0.392	0.547
HDAC9	HIST1H4H	9606.ENSP00000408617	9606.ENSP00000366956	0.044	0	0	0	0.062	0.164	0	0.524	0.595
HDAC9	HIST1H2AC	9606.ENSP00000408617	9606.ENSP00000367022	0	0	0	0	0	0.151	0.600	0.101	0.668
HIST1H1C	HIST1H2BD	9606.ENSP00000339566	9606.ENSP00000289316	0	0.003	0	0	0.751	0.078	0	0.429	0.858
HIST1H1C	RNF168	9606.ENSP00000339566	9606.ENSP00000320898	0	0	0	0	0.053	0.486	0	0.213	0.583
HIST1H1C	HIST1H4H	9606.ENSP00000339566	9606.ENSP00000366956	0	0.003	0	0	0.118	0.110	0	0.491	0.566
HIST1H1C	HIST1H3E	9606.ENSP00000339566	9606.ENSP00000482271	0	0.001	0	0	0.051	0.110	0	0.535	0.573
HIST1H1C	HIST1H2AC	9606.ENSP00000339566	9606.ENSP00000367022	0	0.002	0	0	0.560	0.176	0	0.361	0.748
HIST1H1C	HIST1H2BK	9606.ENSP00000339566	9606.ENSP00000349430	0	0.002	0	0	0.784	0.078	0	0.502	0.892
HIST1H2AC	NEFM	9606.ENSP00000367022	9606.ENSP00000221166	0	0	0	0	0.062	0	0	0.461	0.473
HIST1H2AC	TERF2	9606.ENSP00000367022	9606.ENSP00000254942	0	0	0	0	0.059	0	0.600	0	0.607
HIST1H2AC	POLR2D	9606.ENSP00000367022	9606.ENSP00000272645	0	0	0	0	0.051	0.076	0.600	0.055	0.624
HIST1H2AC	HIST1H2BD	9606.ENSP00000367022	9606.ENSP00000289316	0	0	0	0	0.810	0.789	0.800	0.638	0.996
HIST1H2AC	SUZ12	9606.ENSP00000367022	9606.ENSP00000316578	0	0	0	0	0.046	0	0.600	0.299	0.709
HIST1H2AC	RNF168	9606.ENSP00000367022	9606.ENSP00000320898	0	0	0	0	0	0	0	0.463	0.463
HIST1H2AC	HIST1H2BK	9606.ENSP00000367022	9606.ENSP00000349430	0	0	0	0	0.755	0.369	0.800	0.515	0.983
HIST1H2AC	RBBP4	9606.ENSP00000367022	9606.ENSP00000362592	0	0	0	0	0.063	0.175	0.600	0.097	0.683
HIST1H2AC	HIST1H4H	9606.ENSP00000367022	9606.ENSP00000366956	0	0.004	0	0	0.196	0.843	0	0.337	0.909
HIST1H2AC	HIST1H3E	9606.ENSP00000367022	9606.ENSP00000482271	0	0.001	0	0	0.206	0.842	0	0.311	0.906
HIST1H2AC	PHF21A	9606.ENSP00000367022	9606.ENSP00000398824	0	0	0	0	0	0.169	0.900	0.059	0.914
HIST1H2AC	SETD8	9606.ENSP00000367022	9606.ENSP00000384629	0	0	0	0	0.062	0.146	0.900	0.122	0.920
HIST1H2BD	TERF2	9606.ENSP00000289316	9606.ENSP00000254942	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BD	POLR2D	9606.ENSP00000289316	9606.ENSP00000272645	0	0	0	0	0.062	0.077	0.600	0.061	0.631
HIST1H2BD	HIST1H3E	9606.ENSP00000289316	9606.ENSP00000482271	0	0.001	0	0	0.207	0.251	0	0.336	0.571
HIST1H2BD	HIST1H4H	9606.ENSP00000289316	9606.ENSP00000366956	0	0.001	0	0	0.207	0.248	0	0.372	0.593
HIST1H2BD	SUZ12	9606.ENSP00000289316	9606.ENSP00000316578	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BD	RNF168	9606.ENSP00000289316	9606.ENSP00000320898	0	0	0	0	0.051	0	0.600	0	0.604
HIST1H2BD	RBBP4	9606.ENSP00000289316	9606.ENSP00000362592	0	0	0	0	0.064	0.073	0.600	0.057	0.628
HIST1H2BD	HIST1H2BK	9606.ENSP00000289316	9606.ENSP00000349430	0	0	0	0.984	0.768	0.312	0.300	0.787	0.880
HIST1H2BD	SETD8	9606.ENSP00000289316	9606.ENSP00000384629	0	0	0	0	0.052	0.080	0.900	0.078	0.908
