#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GBP1	IFIT1	9606.ENSP00000359504	9606.ENSP00000360869	0	0	0	0	0.366	0	0	0.665	0.779
GLIPR1	GLIPR2	9606.ENSP00000266659	9606.ENSP00000367196	0	0	0.231	0	0.097	0	0	0.643	0.730
GLRX5	MRPL17	9606.ENSP00000328570	9606.ENSP00000288937	0	0	0	0	0.167	0	0	0.462	0.532
GLRX5	ISCU	9606.ENSP00000328570	9606.ENSP00000310623	0	0	0	0	0.165	0.788	0	0.942	0.988
GNAI3	PRKCG	9606.ENSP00000358867	9606.ENSP00000263431	0	0	0	0	0.048	0.078	0.600	0.048	0.621
GNAI3	MAPK8	9606.ENSP00000358867	9606.ENSP00000378974	0	0	0	0	0	0	0.900	0.137	0.910
GPR56	TSPAN3	9606.ENSP00000455215	9606.ENSP00000267970	0	0	0	0	0.062	0.070	0	0.642	0.660
GPR56	NSUN5	9606.ENSP00000455215	9606.ENSP00000309126	0	0	0	0	0	0	0	0.578	0.578
GPRC5A	GTF2F2	9606.ENSP00000014914	9606.ENSP00000340823	0	0	0	0	0	0.271	0	0.580	0.681
GRIK1	PRKCG	9606.ENSP00000382791	9606.ENSP00000263431	0	0	0	0	0.089	0.067	0	0.360	0.408
GRIK1	PTK2B	9606.ENSP00000382791	9606.ENSP00000380638	0	0	0	0	0.063	0.070	0.540	0.082	0.583
GTF2F2	SNRPD3	9606.ENSP00000340823	9606.ENSP00000215829	0	0	0	0	0.154	0	0.600	0	0.647
GTF2F2	MAPRE3	9606.ENSP00000340823	9606.ENSP00000233121	0	0	0	0	0	0.118	0	0.558	0.593
GTF2F2	SSRP1	9606.ENSP00000340823	9606.ENSP00000278412	0	0	0	0	0.317	0	0.600	0	0.715
GTF2F2	SNRPD1	9606.ENSP00000340823	9606.ENSP00000300413	0	0	0	0	0.181	0	0.600	0	0.658
GTF2F2	KHDRBS1	9606.ENSP00000340823	9606.ENSP00000313829	0	0	0	0	0.422	0	0	0	0.422
GUF1	OSGEPL1	9606.ENSP00000281543	9606.ENSP00000264151	0.212	0	0	0	0.208	0	0	0.254	0.493
GUF1	MRPS16	9606.ENSP00000281543	9606.ENSP00000362036	0.195	0	0	0	0.133	0.688	0	0.190	0.800
GUF1	MRPL17	9606.ENSP00000281543	9606.ENSP00000288937	0	0	0	0	0.168	0.723	0	0.335	0.833
HGD	SDS	9606.ENSP00000283871	9606.ENSP00000257549	0	0	0	0	0.083	0	0	0.396	0.423
HIST1H2BO	MIS18A	9606.ENSP00000477527	9606.ENSP00000290130	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BO	SMC4	9606.ENSP00000477527	9606.ENSP00000349961	0	0	0	0	0.082	0.106	0.600	0.078	0.657
HIST1H2BO	SMC3	9606.ENSP00000477527	9606.ENSP00000354720	0	0	0	0	0.122	0.184	0.600	0.120	0.714
HIST1H2BO	STRA13	9606.ENSP00000477527	9606.ENSP00000376168	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BO	MAPK8	9606.ENSP00000477527	9606.ENSP00000378974	0	0	0	0	0	0	0.600	0	0.600
HIST1H2BO	UBE2V2	9606.ENSP00000477527	9606.ENSP00000428209	0	0	0	0	0.069	0	0.600	0.048	0.614
HMBS	MRPL17	9606.ENSP00000278715	9606.ENSP00000288937	0	0	0	0	0.454	0	0	0	0.454
HSPA2	ISCU	9606.ENSP00000378199	9606.ENSP00000310623	0.075	0	0	0	0.097	0.255	0	0.223	0.451
HSPA2	SMC3	9606.ENSP00000378199	9606.ENSP00000354720	0	0	0	0	0.055	0	0.600	0.085	0.623
HSPA2	TTC4	9606.ENSP00000378199	9606.ENSP00000360329	0	0	0	0	0.094	0.300	0	0.145	0.410
HSPA2	MAPK8	9606.ENSP00000378199	9606.ENSP00000378974	0	0	0	0	0	0	0.600	0.094	0.622
HSPA2	NUP62	9606.ENSP00000378199	9606.ENSP00000471191	0	0	0	0	0.049	0.120	0.900	0.063	0.911
ICAM1	TNFRSF1A	9606.ENSP00000264832	9606.ENSP00000162749	0	0	0	0	0.088	0	0	0.635	0.653
ICAM1	VWF	9606.ENSP00000264832	9606.ENSP00000261405	0	0	0	0	0.062	0	0	0.740	0.745
ICAM1	PTK2B	9606.ENSP00000264832	9606.ENSP00000380638	0	0	0	0	0	0	0	0.411	0.412
ICAM1	PTX3	9606.ENSP00000264832	9606.ENSP00000295927	0	0	0	0	0.076	0	0	0.403	0.424
ICAM1	MAPK8	9606.ENSP00000264832	9606.ENSP00000378974	0	0	0	0	0	0	0	0.426	0.426
ICAM1	STAT1	9606.ENSP00000264832	9606.ENSP00000354394	0	0	0	0	0.061	0	0	0.600	0.609
ICAM1	ICAM2	9606.ENSP00000264832	9606.ENSP00000415283	0	0	0	0.717	0.062	0	0.800	0.919	0.855
ICAM2	VWF	9606.ENSP00000415283	9606.ENSP00000261405	0	0	0	0	0.082	0	0	0.506	0.528
IDS	IDUA	9606.ENSP00000339801	9606.ENSP00000247933	0	0	0	0	0	0	0.900	0.777	0.976
IDS	SUMF1	9606.ENSP00000339801	9606.ENSP00000272902	0.068	0	0.390	0	0	0.561	0	0.549	0.872
IDS	SGSH	9606.ENSP00000339801	9606.ENSP00000314606	0	0	0.440	0.572	0.062	0	0	0.701	0.456
IDUA	MAN2B1	9606.ENSP00000247933	9606.ENSP00000395473	0	0	0	0	0.095	0	0	0.391	0.426
IDUA	SUMF1	9606.ENSP00000247933	9606.ENSP00000272902	0	0	0	0	0.065	0	0	0.741	0.748
IDUA	SGSH	9606.ENSP00000247933	9606.ENSP00000314606	0	0	0	0	0.096	0	0.900	0.700	0.970
IFIT1	STAT1	9606.ENSP00000360869	9606.ENSP00000354394	0	0	0	0	0.756	0	0.300	0.742	0.952
IFIT1	IRF9	9606.ENSP00000360869	9606.ENSP00000380073	0	0	0	0	0.586	0	0.900	0.730	0.987
IFT52	NPHP3	9606.ENSP00000362121	9606.ENSP00000338766	0	0	0	0	0	0.166	0	0.344	0.430
IFT52	TTC4	9606.ENSP00000362121	9606.ENSP00000360329	0	0	0	0	0.062	0.166	0	0.356	0.452
INPP5A	RBKS	9606.ENSP00000357583	9606.ENSP00000306817	0	0	0	0	0	0.704	0	0	0.704
INPP5A	PLCE1	9606.ENSP00000357583	9606.ENSP00000360431	0	0	0	0	0.085	0	0.650	0.716	0.901
INTS4	QPCT	9606.ENSP00000434466	9606.ENSP00000344829	0	0	0	0	0	0	0	0.430	0.430
IRF9	STAT5B	9606.ENSP00000380073	9606.ENSP00000293328	0	0	0	0	0.063	0.118	0.800	0.437	0.894
IRF9	STAT1	9606.ENSP00000380073	9606.ENSP00000354394	0	0	0	0	0.796	0.723	0.800	0.990	0.999
JAG1	POGLUT1	9606.ENSP00000254958	9606.ENSP00000295588	0	0	0	0	0	0.179	0	0.365	0.456
JAG1	SMAD3	9606.ENSP00000254958	9606.ENSP00000332973	0	0	0	0	0.089	0.062	0	0.518	0.553
KCTD10	PITHD1	9606.ENSP00000228495	9606.ENSP00000246151	0	0	0	0	0	0	0	0.441	0.441
KCTD10	USP13	9606.ENSP00000228495	9606.ENSP00000263966	0	0	0	0	0	0.459	0	0	0.459
KCTD10	PDZD7	9606.ENSP00000228495	9606.ENSP00000480489	0	0	0	0	0	0	0	0.506	0.506
KCTD12	TM4SF20	9606.ENSP00000366694	9606.ENSP00000303028	0	0	0	0	0	0	0	0.419	0.419
KHDRBS1	TNFRSF1A	9606.ENSP00000313829	9606.ENSP00000162749	0	0	0	0	0	0.270	0	0.499	0.618
KHDRBS1	SNRPD3	9606.ENSP00000313829	9606.ENSP00000215829	0	0	0	0	0.429	0.078	0	0.314	0.607
KHDRBS1	SNRPD1	9606.ENSP00000313829	9606.ENSP00000300413	0	0	0	0	0.306	0.078	0	0.246	0.476
KHDRBS1	RBM14	9606.ENSP00000313829	9606.ENSP00000311747	0	0	0	0	0.512	0.097	0	0.336	0.682
KHDRBS1	SNRNP70	9606.ENSP00000313829	9606.ENSP00000472998	0	0	0	0	0.451	0.314	0	0.351	0.734
KHDRBS1	SRSF3	9606.ENSP00000313829	9606.ENSP00000362820	0	0	0	0	0.659	0.272	0	0.577	0.886
KRR1	TRMT6	9606.ENSP00000229214	9606.ENSP00000203001	0	0	0	0	0.830	0.078	0	0	0.836
KRR1	PA2G4	9606.ENSP00000229214	9606.ENSP00000302886	0	0	0	0	0.472	0.056	0	0.148	0.538
KRR1	TTC4	9606.ENSP00000229214	9606.ENSP00000360329	0	0	0	0	0.553	0	0	0	0.553
KRR1	NHP2	9606.ENSP00000229214	9606.ENSP00000274606	0	0	0	0	0.868	0.278	0	0.437	0.942
LRP1	NTRK2	9606.ENSP00000243077	9606.ENSP00000277120	0	0	0	0	0.070	0.400	0	0.103	0.455
LRP1	VWF	9606.ENSP00000243077	9606.ENSP00000261405	0	0	0	0	0.092	0.056	0	0.638	0.663
LRP10	STAB1	9606.ENSP00000352601	9606.ENSP00000312946	0	0	0	0	0	0.151	0	0.594	0.641
LZTS2	TTLL4	9606.ENSP00000359240	9606.ENSP00000375951	0	0	0	0	0	0.404	0	0	0.404
MAN2B1	SUMF1	9606.ENSP00000395473	9606.ENSP00000272902	0	0	0	0	0.062	0.366	0	0.332	0.568
MAN2B1	MAN2B2	9606.ENSP00000395473	9606.ENSP00000285599	0	0	0	0.677	0.062	0	0.800	0.624	0.842
MAN2B1	SGSH	9606.ENSP00000395473	9606.ENSP00000314606	0	0	0	0	0.086	0.136	0	0.383	0.470
MAN2B1	MGAT1	9606.ENSP00000395473	9606.ENSP00000404718	0	0	0	0	0.170	0	0	0.578	0.635
MAPK8	TNFRSF1A	9606.ENSP00000378974	9606.ENSP00000162749	0	0	0	0	0	0.287	0	0.560	0.673
MAPK8	STAT5B	9606.ENSP00000378974	9606.ENSP00000293328	0	0	0	0	0	0	0	0.429	0.429
MAPK8	MTG1	9606.ENSP00000378974	9606.ENSP00000323047	0	0	0	0	0	0	0.900	0.059	0.901
MAPK8	SMAD3	9606.ENSP00000378974	9606.ENSP00000332973	0	0	0	0	0.065	0.600	0.800	0.464	0.954
MAPK8	STAT1	9606.ENSP00000378974	9606.ENSP00000354394	0	0	0	0	0	0	0	0.483	0.483
MAPK8	PTK2B	9606.ENSP00000378974	9606.ENSP00000380638	0	0	0	0	0.085	0	0.900	0.491	0.949
MDGA1	RAB30	9606.ENSP00000402584	9606.ENSP00000435189	0	0	0	0	0	0	0	0.403	0.403
MEST	SSH3	9606.ENSP00000223215	9606.ENSP00000312081	0	0	0	0	0.049	0	0	0.447	0.452
MGARP	SMIM14	9606.ENSP00000381928	9606.ENSP00000295958	0	0	0	0	0	0	0	0.403	0.403
MGAT1	MGAT3	9606.ENSP00000404718	9606.ENSP00000345270	0	0	0	0	0	0	0	0.720	0.720
MIS18A	STRA13	9606.ENSP00000290130	9606.ENSP00000376168	0	0	0	0	0.076	0	0.600	0.210	0.682
MMP10	TIMP4	9606.ENSP00000279441	9606.ENSP00000287814	0	0	0	0	0	0.180	0	0.587	0.647
MPDU1	PIGV	9606.ENSP00000250124	9606.ENSP00000363260	0	0	0	0	0	0	0	0.819	0.819
MRPL17	NHP2	9606.ENSP00000288937	9606.ENSP00000274606	0.047	0	0	0	0.565	0	0	0.101	0.595
MRPL17	MTG1	9606.ENSP00000288937	9606.ENSP00000323047	0	0	0	0	0.089	0.295	0	0.332	0.534
MRPL17	MRPS16	9606.ENSP00000288937	9606.ENSP00000362036	0.264	0	0	0	0.808	0.986	0	0.390	0.998
MRPS16	TIMM10	9606.ENSP00000362036	9606.ENSP00000257245	0	0	0	0	0.304	0	0	0.193	0.414
MRPS16	NHP2	9606.ENSP00000362036	9606.ENSP00000274606	0	0	0	0	0.442	0	0	0.100	0.476
MRPS16	RARS2	9606.ENSP00000362036	9606.ENSP00000358549	0.049	0	0	0	0.055	0	0	0.420	0.433
MRVI1	PDE5A	9606.ENSP00000412130	9606.ENSP00000347046	0	0	0	0	0.062	0	0	0.583	0.592
MSH3	RFC1	9606.ENSP00000265081	9606.ENSP00000371321	0	0	0	0	0.200	0.169	0	0.236	0.449
MSH3	RAD51D	9606.ENSP00000265081	9606.ENSP00000466399	0.069	0	0	0	0.064	0.161	0	0.455	0.549
MSH3	MUTYH	9606.ENSP00000265081	9606.ENSP00000361170	0	0	0	0	0.235	0	0	0.748	0.799
MSH3	POLE	9606.ENSP00000265081	9606.ENSP00000322570	0	0	0	0	0.200	0.250	0	0.822	0.884
MSTO1	PTMA	9606.ENSP00000245564	9606.ENSP00000344547	0	0	0	0	0.112	0	0	0.371	0.418
MUTYH	POLE	9606.ENSP00000361170	9606.ENSP00000322570	0	0	0	0	0.451	0	0	0.717	0.838
MUTYH	SMC3	9606.ENSP00000361170	9606.ENSP00000354720	0.119	0	0	0	0.546	0	0	0.060	0.591
MUTYH	TOE1	9606.ENSP00000361170	9606.ENSP00000361162	0	0	0	0	0.066	0	0	0.658	0.667
MUTYH	RAD51D	9606.ENSP00000361170	9606.ENSP00000466399	0	0	0	0	0.065	0	0	0.730	0.737
MYO7B	PDZD7	9606.ENSP00000415090	9606.ENSP00000480489	0	0	0	0	0	0.103	0	0.633	0.657
NHP2	TRMT6	9606.ENSP00000274606	9606.ENSP00000203001	0	0	0	0	0.667	0	0	0	0.667
NHP2	SNRPD3	9606.ENSP00000274606	9606.ENSP00000215829	0	0	0	0	0.847	0.153	0.720	0.316	0.972
NHP2	TIMM10	9606.ENSP00000274606	9606.ENSP00000257245	0	0	0	0	0.837	0	0	0	0.837
NHP2	SET	9606.ENSP00000274606	9606.ENSP00000361777	0	0	0	0	0.331	0	0	0.147	0.405
NHP2	TTC4	9606.ENSP00000274606	9606.ENSP00000360329	0	0	0	0	0.366	0	0	0.101	0.406
NHP2	TOE1	9606.ENSP00000274606	9606.ENSP00000361162	0	0	0	0	0.062	0	0	0.405	0.418
NHP2	WDR4	9606.ENSP00000274606	9606.ENSP00000381266	0	0	0	0	0.438	0	0	0.189	0.524
NHP2	SRM	9606.ENSP00000274606	9606.ENSP00000366156	0	0	0	0	0.532	0	0	0	0.532
NHP2	NME1	9606.ENSP00000274606	9606.ENSP00000337060	0.055	0	0	0	0.653	0	0	0	0.658
NHP2	PA2G4	9606.ENSP00000274606	9606.ENSP00000302886	0.059	0	0	0	0.682	0.197	0	0.043	0.739
NHP2	SNRPD1	9606.ENSP00000274606	9606.ENSP00000300413	0	0	0	0	0.690	0.153	0	0.216	0.776
NHP2	RTEL1	9606.ENSP00000274606	9606.ENSP00000353332	0	0	0	0	0	0	0.600	0.792	0.913
NME1	SET	9606.ENSP00000337060	9606.ENSP00000361777	0	0	0	0	0.208	0.270	0.900	0.814	0.987
NPR3	PDE5A	9606.ENSP00000265074	9606.ENSP00000347046	0	0	0	0	0.103	0.161	0	0.401	0.510
NSUN5	TRMT6	9606.ENSP00000309126	9606.ENSP00000203001	0	0	0	0	0.268	0	0	0.320	0.480
NSUN5	WDR4	9606.ENSP00000309126	9606.ENSP00000381266	0	0	0	0	0.207	0.078	0	0.288	0.434
NTN3	RAB11FIP3	9606.ENSP00000293973	9606.ENSP00000262305	0	0	0	0	0	0	0	0.406	0.406
NTRK2	SLITRK1	9606.ENSP00000277120	9606.ENSP00000366288	0	0	0	0	0.217	0	0	0.301	0.430
NTRK2	TP53INP2	9606.ENSP00000277120	9606.ENSP00000363943	0	0	0	0	0.077	0	0	0.468	0.489
NUP62	SNRPD3	9606.ENSP00000471191	9606.ENSP00000215829	0	0	0	0	0.116	0	0.900	0	0.907
NUP62	SNRPD1	9606.ENSP00000471191	9606.ENSP00000300413	0	0	0	0	0.124	0	0.900	0	0.908
NUP62	SLBP	9606.ENSP00000471191	9606.ENSP00000417686	0	0	0	0	0.111	0	0.900	0.107	0.913
OSBPL6	ZNF692	9606.ENSP00000376293	9606.ENSP00000391200	0	0	0	0	0.062	0	0	0.489	0.500
P4HB	TNFRSF1A	9606.ENSP00000327801	9606.ENSP00000162749	0	0	0	0	0.066	0	0	0.472	0.486
P4HB	VWF	9606.ENSP00000327801	9606.ENSP00000261405	0	0	0	0	0.062	0.270	0	0.472	0.607
PA2G4	TRMT6	9606.ENSP00000302886	9606.ENSP00000203001	0	0	0	0	0.653	0	0	0	0.653
PA2G4	TIMM10	9606.ENSP00000302886	9606.ENSP00000257245	0	0	0	0	0.436	0	0	0	0.436
PA2G4	SRM	9606.ENSP00000302886	9606.ENSP00000366156	0	0	0	0	0.396	0	0	0.072	0.416
PA2G4	UBE2V2	9606.ENSP00000302886	9606.ENSP00000428209	0	0	0	0	0.433	0	0	0.046	0.436
PA2G4	WDR4	9606.ENSP00000302886	9606.ENSP00000381266	0	0	0	0	0.762	0	0	0	0.762
PARVA	VCL	9606.ENSP00000334008	9606.ENSP00000211998	0	0	0	0	0.084	0	0	0.822	0.830
PBLD	RBM14	9606.ENSP00000351619	9606.ENSP00000311747	0	0	0	0	0	0	0	0.404	0.404
PFN2	VCL	9606.ENSP00000239940	9606.ENSP00000211998	0	0	0	0	0	0	0	0.410	0.410
PFN2	USP9X	9606.ENSP00000239940	9606.ENSP00000316357	0	0	0	0	0	0	0	0.536	0.536
PLCE1	PRKCG	9606.ENSP00000360431	9606.ENSP00000263431	0	0	0	0	0.081	0.069	0.800	0.067	0.818
PLCE1	PTPRO	9606.ENSP00000360431	9606.ENSP00000281171	0	0	0	0	0	0.057	0	0.526	0.534
PLD3	PTK2B	9606.ENSP00000387050	9606.ENSP00000380638	0	0	0	0	0.063	0	0	0.404	0.417
POLE	RAD51D	9606.ENSP00000322570	9606.ENSP00000466399	0	0	0	0	0.123	0.213	0	0.624	0.718
POLE	SMC4	9606.ENSP00000322570	9606.ENSP00000349961	0	0	0	0	0.846	0.149	0	0.101	0.872
POLE	SMC3	9606.ENSP00000322570	9606.ENSP00000354720	0	0	0	0	0.825	0.149	0	0.265	0.881
POLE	RFC1	9606.ENSP00000322570	9606.ENSP00000371321	0	0	0	0	0.657	0.398	0.600	0.464	0.949
PPP1R3B	PPP2R3A	9606.ENSP00000308318	9606.ENSP00000264977	0	0	0	0	0	0	0.540	0.127	0.581
PPP2R3A	SET	9606.ENSP00000264977	9606.ENSP00000361777	0	0	0	0	0.062	0	0	0.393	0.406
PRCP	QPCT	9606.ENSP00000377055	9606.ENSP00000344829	0	0	0	0	0	0	0	0.406	0.406
PRCP	RAB30	9606.ENSP00000377055	9606.ENSP00000435189	0	0	0	0	0	0	0	0.764	0.764
PREB	RBKS	9606.ENSP00000260643	9606.ENSP00000306817	0	0	0	0	0	0	0	0.469	0.469
PREB	SEC31A	9606.ENSP00000260643	9606.ENSP00000378721	0	0	0	0	0.063	0.056	0	0.871	0.876
PRKCG	PTK2B	9606.ENSP00000263431	9606.ENSP00000380638	0	0	0	0.549	0	0	0.900	0.192	0.907
PRR19	SGSH	9606.ENSP00000445247	9606.ENSP00000314606	0	0	0	0	0	0	0	0.471	0.471
PTK2B	VCL	9606.ENSP00000380638	9606.ENSP00000211998	0	0	0	0	0	0.213	0	0.718	0.768
PTK2B	STAT5B	9606.ENSP00000380638	9606.ENSP00000293328	0	0	0	0	0.065	0	0.900	0.271	0.925
PTK2B	SORBS2	9606.ENSP00000380638	9606.ENSP00000347852	0	0	0	0	0.062	0.345	0	0.167	0.443
PTMA	SSRP1	9606.ENSP00000344547	9606.ENSP00000278412	0	0	0	0	0.322	0	0	0.172	0.415
PTMA	SNRNP70	9606.ENSP00000344547	9606.ENSP00000472998	0	0	0	0	0.103	0	0	0.389	0.428
PTMA	SET	9606.ENSP00000344547	9606.ENSP00000361777	0	0	0	0	0.295	0.308	0	0.557	0.765
RAD51D	RTEL1	9606.ENSP00000466399	9606.ENSP00000353332	0.052	0	0	0	0.065	0.070	0	0.442	0.478
RAD51D	SMC3	9606.ENSP00000466399	9606.ENSP00000354720	0.052	0	0	0	0.096	0.158	0	0.384	0.496
RARS2	WDR4	9606.ENSP00000358549	9606.ENSP00000381266	0	0	0	0	0.165	0	0	0.374	0.455
RARS2	TOE1	9606.ENSP00000358549	9606.ENSP00000361162	0	0	0	0	0.062	0	0	0.556	0.566
RBM14	SNRPD3	9606.ENSP00000311747	9606.ENSP00000215829	0	0	0	0	0.722	0	0	0.045	0.723
RBM14	TAF6L	9606.ENSP00000311747	9606.ENSP00000294168	0	0	0	0	0.068	0	0	0.610	0.621
RBM14	SNRPD1	9606.ENSP00000311747	9606.ENSP00000300413	0	0	0	0	0.625	0	0	0.045	0.626
RBM14	SNRNP70	9606.ENSP00000311747	9606.ENSP00000472998	0	0	0	0	0.860	0.056	0	0.106	0.871
RBM14	SRSF3	9606.ENSP00000311747	9606.ENSP00000362820	0	0	0	0	0.903	0	0	0.316	0.931
RFC1	SMC4	9606.ENSP00000371321	9606.ENSP00000349961	0	0	0	0	0.593	0.713	0	0.081	0.883
RFC1	SMC3	9606.ENSP00000371321	9606.ENSP00000354720	0	0	0	0	0.539	0.245	0	0.378	0.764
RFC1	UBE2V2	9606.ENSP00000371321	9606.ENSP00000428209	0	0	0	0	0	0	0	0.415	0.415
RNF141	RNF41	9606.ENSP00000265981	9606.ENSP00000342755	0	0	0	0	0	0	0	0.486	0.486
RNF41	TAX1BP1	9606.ENSP00000342755	9606.ENSP00000379612	0	0	0	0	0	0.106	0	0.399	0.440
SAMD3	SMAD3	9606.ENSP00000402092	9606.ENSP00000332973	0	0	0	0	0	0	0	0.603	0.603
SARAF	WDR42A	9606.ENSP00000256255	9606.ENSP00000357052	0	0	0	0	0	0	0	0.431	0.431
SARAF	TMED4	9606.ENSP00000256255	9606.ENSP00000404042	0	0	0	0	0.063	0	0	0.447	0.459
SET	SNRPD3	9606.ENSP00000361777	9606.ENSP00000215829	0	0	0	0	0.407	0	0	0.074	0.427
SET	SNRPD1	9606.ENSP00000361777	9606.ENSP00000300413	0	0	0	0	0.485	0	0	0	0.485
SET	SMC4	9606.ENSP00000361777	9606.ENSP00000349961	0	0	0	0	0.159	0	0.600	0	0.649
SET	SRSF3	9606.ENSP00000361777	9606.ENSP00000362820	0	0	0	0	0.550	0	0	0.075	0.566
SGSH	SUMF1	9606.ENSP00000314606	9606.ENSP00000272902	0.068	0	0.389	0	0.063	0.212	0	0.845	0.923
SLBP	SNRPD3	9606.ENSP00000417686	9606.ENSP00000215829	0	0	0	0	0.126	0	0.600	0.261	0.719
SLBP	SNRPD1	9606.ENSP00000417686	9606.ENSP00000300413	0	0	0	0	0.310	0	0	0.558	0.682
SLBP	SMC4	9606.ENSP00000417686	9606.ENSP00000349961	0	0	0	0	0.547	0.244	0	0.054	0.648
SLC19A1	TP53INP2	9606.ENSP00000308895	9606.ENSP00000363943	0	0	0	0	0	0	0	0.448	0.448
SLN	TOE1	9606.ENSP00000435380	9606.ENSP00000361162	0	0	0	0	0	0	0	0.400	0.400
SMAD3	STAT5B	9606.ENSP00000332973	9606.ENSP00000293328	0	0	0	0	0.064	0	0	0.641	0.650
SMAD3	STAT1	9606.ENSP00000332973	9606.ENSP00000354394	0	0	0	0	0.062	0	0	0.477	0.489
SMAD3	TTC4	9606.ENSP00000332973	9606.ENSP00000360329	0	0	0	0	0	0.057	0	0.941	0.942
SMC3	USP13	9606.ENSP00000354720	9606.ENSP00000263966	0	0	0	0	0.122	0.636	0	0.058	0.672
SMC3	SMC4	9606.ENSP00000354720	9606.ENSP00000349961	0	0	0.349	0.564	0.855	0.183	0	0.923	0.936
SMIM12	ZMYM4	9606.ENSP00000428585	9606.ENSP00000322915	0	0	0	0	0	0	0	0.782	0.782
SMIM12	WDR4	9606.ENSP00000428585	9606.ENSP00000381266	0	0	0	0	0	0	0	0.458	0.457
SNRNP70	SNRPD3	9606.ENSP00000472998	9606.ENSP00000215829	0	0	0	0	0.750	0.993	0.900	0.911	0.999
SNRNP70	WDR77	9606.ENSP00000472998	9606.ENSP00000235090	0	0	0	0	0.082	0.156	0	0.389	0.485
SNRNP70	SNRPD1	9606.ENSP00000472998	9606.ENSP00000300413	0	0	0	0	0.630	0.995	0.900	0.787	0.999
SNRNP70	SRSF3	9606.ENSP00000472998	9606.ENSP00000362820	0	0	0	0.727	0.737	0.790	0	0.703	0.953
SNRPD1	SNRPD3	9606.ENSP00000300413	9606.ENSP00000215829	0	0	0	0.780	0.959	0.996	0.900	0.984	0.999
SNRPD1	WDR77	9606.ENSP00000300413	9606.ENSP00000235090	0	0	0	0	0.131	0.495	0.900	0.415	0.970
SNRPD1	TOE1	9606.ENSP00000300413	9606.ENSP00000361162	0	0	0	0	0.073	0	0	0.504	0.521
SNRPD1	SRSF3	9606.ENSP00000300413	9606.ENSP00000362820	0	0	0	0	0.741	0.788	0	0.248	0.955
SNRPD3	SRSF3	9606.ENSP00000215829	9606.ENSP00000362820	0	0	0	0	0.770	0.718	0	0.090	0.935
SNRPD3	WDR77	9606.ENSP00000215829	9606.ENSP00000235090	0	0	0	0	0.107	0.561	0.900	0.552	0.980
SORBS2	VCL	9606.ENSP00000347852	9606.ENSP00000211998	0	0	0	0	0.066	0.431	0	0.390	0.647
SRSF3	ZNF511	9606.ENSP00000362820	9606.ENSP00000355251	0	0	0	0	0	0	0	0.472	0.472
STAB1	VWF	9606.ENSP00000312946	9606.ENSP00000261405	0	0	0	0	0.315	0.056	0	0.156	0.407
STAT1	TNFRSF1A	9606.ENSP00000354394	9606.ENSP00000162749	0	0	0	0	0.066	0.270	0.900	0.467	0.958
STAT1	STAT5B	9606.ENSP00000354394	9606.ENSP00000293328	0	0	0	0.740	0.062	0.213	0.900	0.968	0.939
STAT5B	TTC4	9606.ENSP00000293328	9606.ENSP00000360329	0	0	0	0	0.062	0	0	0.414	0.426
TAX1BP1	TNFRSF1A	9606.ENSP00000379612	9606.ENSP00000162749	0	0	0	0	0	0	0.600	0.359	0.732
TECPR2	VPS41	9606.ENSP00000352510	9606.ENSP00000309457	0	0	0	0	0	0.675	0	0.077	0.687
TIMM10	TRIAP1	9606.ENSP00000257245	9606.ENSP00000449795	0	0	0	0	0.215	0	0	0.546	0.629
TOE1	WDR77	9606.ENSP00000361162	9606.ENSP00000235090	0	0	0	0	0.092	0.647	0	0	0.665
TRMT6	TTC4	9606.ENSP00000203001	9606.ENSP00000360329	0	0	0	0	0.661	0.272	0	0	0.743
TRMT6	WDR4	9606.ENSP00000203001	9606.ENSP00000381266	0	0	0	0	0.663	0.056	0.540	0.854	0.975
UBE2M	UBE2V2	9606.ENSP00000253023	9606.ENSP00000428209	0	0	0	0	0.102	0.629	0.900	0.366	0.976
UBE2V2	USP9X	9606.ENSP00000428209	9606.ENSP00000316357	0	0	0	0	0.067	0.613	0	0.112	0.651
USP13	USP9X	9606.ENSP00000263966	9606.ENSP00000316357	0	0	0	0	0.066	0.092	0	0.519	0.557
VCL	VWF	9606.ENSP00000211998	9606.ENSP00000261405	0	0	0	0	0.052	0	0.500	0.353	0.666
